file,category,poc_name,cve_id,protocol,grade,attack_input,execution_path,observable_result,safety_gate,is_recon,missing,validation_tier,detection_confidence,execution_safety,evidence_basis,exp_capability,professional_grade,not_native_exp
pocs/wireless/29_WiFi_EAP_PWD_Client_Takeover_Audit.py,wireless,WiFi EAP PWD Client Takeover Audit,CVE-2019-9499,wifi,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,['inventory'],supported_harness,PASSIVE:supported_harness,True
pocs/wireless/30_BT_Android_L2CAP_UAF_RCE_Audit.py,wireless,BT Android L2CAP UAF RCE Audit,CVE-2021-0475,bluetooth,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,['crash_observed'],supported_harness,PASSIVE:supported_harness,True
pocs/wireless/31_BT_Android_BLE_L2CAP_OOB_RCE_Audit.py,wireless,BT Android BLE L2CAP OOB RCE Audit,CVE-2022-20345,bluetooth,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,['metadata'],supported_harness,PASSIVE:supported_harness,True
pocs/wireless/32_BT_Android_AVDTP_OOB_RCE_Audit.py,wireless,BT Android AVDTP OOB RCE Audit,CVE-2022-20411,bluetooth,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,['metadata'],supported_harness,PASSIVE:supported_harness,True
pocs/wireless/33_BT_Android_HFP_SDP_UAF_RCE_Audit.py,wireless,BT Android HFP SDP UAF RCE Audit,CVE-2023-21108,bluetooth,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,['crash_observed'],supported_harness,PASSIVE:supported_harness,True
pocs/wireless/34_BT_BlueZ_PBAP_Heap_RCE_Audit.py,wireless,BT BlueZ PBAP Heap RCE Audit,CVE-2023-50230,bluetooth,EXP_READY,True,True,True,True,False,,LAB_EXP,90,destructive_lab_only,"['crash_observed', 'inventory', 'manual_confirmation']",supported_harness,LAB_EXP:supported_harness,True
pocs/wireless/35_Micca_KE700_RF_Plaintext_Credential_Leak_Audit.py,wireless,CVE-2026-2539 协议明文/认证材料泄露 Active Validation,CVE-2026-2539,rf,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/36_Micca_KE700_RF_Auth_Bypass_Replay_Audit.py,wireless,CVE-2026-2540 认证绕过/重放 Active Validation,CVE-2026-2540,rf,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/37_Micca_KE700_RF_Low_Entropy_Audit.py,wireless,CVE-2026-2541 熵不足 Active Validation,CVE-2026-2541,rf,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/38_RKES_Protocol_State_Machine_Audit.py,wireless,CVE-2026-49318 协议状态机缺陷 Active Validation,CVE-2026-49318,rf,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/39_Suzuki_Swift_RKES_Replay_Audit.py,wireless,CVE-2026-49319 重放攻击 Active Validation,CVE-2026-49319,rf,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/40_RKES_Weak_Crypto_Replay_Audit.py,wireless,CVE-2026-49322 弱加密/重放 Active Validation,CVE-2026-49322,rf,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,['inventory'],supported_harness,PASSIVE:supported_harness,True
pocs/wireless/41_RKES_Auth_Rate_Limit_Audit.py,wireless,CVE-2026-49324 认证节流不足 Active Validation,CVE-2026-49324,rf,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,"['crash_observed', 'inventory']",supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/42_Sony_XAV_AX8500_BT_Integer_Overflow_RCE_Audit.py,wireless,CVE-2025-5475 Bluetooth整数溢出/RCE Active Validation,CVE-2025-5475,bluetooth,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,"['crash_observed', 'inventory']",supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/43_Sony_XAV_AX8500_BT_Auth_Bypass_Audit.py,wireless,CVE-2025-5476 Bluetooth认证绕过 Active Validation,CVE-2025-5476,bluetooth,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/44_Sony_XAV_AX8500_BT_L2CAP_Heap_Overflow_RCE_Audit.py,wireless,CVE-2025-5477 Bluetooth L2CAP堆溢出/RCE Active Validation,CVE-2025-5477,bluetooth,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/45_Sony_XAV_AX8500_BT_SDP_Integer_Overflow_RCE_Audit.py,wireless,CVE-2025-5478 Bluetooth SDP整数溢出/RCE Active Validation,CVE-2025-5478,bluetooth,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,"['crash_observed', 'inventory']",supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/46_Sony_XAV_AX8500_BT_AVCTP_Heap_Overflow_RCE_Audit.py,wireless,CVE-2025-5479 Bluetooth AVCTP堆溢出/RCE Active Validation,CVE-2025-5479,bluetooth,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/47_Sony_XAV_AX8500_BT_ERTM_Auth_Bypass_Audit.py,wireless,CVE-2025-5820 Bluetooth ERTM认证绕过 Active Validation,CVE-2025-5820,bluetooth,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/48_Automotive_RF_Weak_Random_Audit.py,wireless,CVE-2024-6348 随机数不足 Active Validation,CVE-2024-6348,rf,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,"['crash_observed', 'inventory']",supported_harness,PASSIVE:supported_harness,True
pocs/wireless/49_Enel_Waybox_Log_Access_Control_Info_Leak_Audit.py,wireless,CVE-2023-29114 访问控制不足/敏感信息泄露 Active Validation,CVE-2023-29114,wifi,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,"['authenticated_config', 'inventory']",supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/51_Android_BT_SDP_BlueBorne_Info_Leak_Audit.py,wireless,CVE-2017-0785 BlueBorne信息泄露 Active Validation,CVE-2017-0785,bluetooth,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/53_Android_BT_BlueBorne_RCE_Audit.py,wireless,CVE-2017-0782 BlueBorne RCE Active Validation,CVE-2017-0782,bluetooth,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/54_Linux_BlueZ_L2CAP_BlueBorne_RCE_Audit.py,wireless,CVE-2017-1000251 BlueBorne内核RCE Active Validation,CVE-2017-1000251,bluetooth,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,"['authenticated_config', 'inventory']",supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/56_WiFi_KRACK_Group_Key_Reinstall_Audit.py,wireless,CVE-2017-13078 KRACK密钥重装 Active Validation,CVE-2017-13078,can,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/57_WiFi_KRACK_FT_Key_Reinstall_Audit.py,wireless,CVE-2017-13079 KRACK密钥重装 Active Validation,CVE-2017-13079,can,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/58_WiFi_KRACK_Group_Key_Reinstall_Audit.py,wireless,CVE-2017-13080 KRACK密钥重装 Active Validation,CVE-2017-13080,can,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/59_WiFi_KRACK_IGTK_Key_Reinstall_Audit.py,wireless,CVE-2017-13081 KRACK密钥重装 Active Validation,CVE-2017-13081,can,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/62_BT_BIAS_Auth_Bypass_Audit.py,wireless,CVE-2020-10135 认证绕过 Active Validation,CVE-2020-10135,bluetooth,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/63_BT_Classic_Impersonation_Auth_Bypass_Audit.py,wireless,CVE-2020-26555 认证绕过 Active Validation,CVE-2020-26555,bluetooth,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,"['authenticated_config', 'inventory']",supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/64_BLE_Passkey_Pairing_MITM_Audit.py,wireless,CVE-2020-26558 配对绕过/中间人 Active Validation,CVE-2020-26558,bluetooth,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,"['authenticated_config', 'inventory']",supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/wireless/67_AirPlay_SDK_Nearby_Network_RCE_Audit.py,wireless,CVE-2024-23206 RCE/网络邻近攻击 Active Validation,CVE-2024-23206,wifi,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
