file,category,poc_name,cve_id,protocol,grade,attack_input,execution_path,observable_result,safety_gate,is_recon,missing
pocs/application/37_CWE_732_Android_SharedPrefs_Write_Active_Validation.py,application,检测设备app是否使用了不安全的数据库全局可写访问接口...,CWE-732,android,STATIC_OR_METADATA,False,False,True,True,False,"attack_input,execution_path"
pocs/application/38_CWE_327_Weak_AES_Mode_Active_Validation.py,application,检测设备app是否使用了不安全的加密算法配置（ECB、NO/PKCS5 Padding）...,CWE-327,crypto,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/application/39_CWE_338_Weak_Randomness_Active_Validation.py,application,检测设备app是否使用了不安全的伪随机数生成...,CWE-338,crypto,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/40_CVE_2024_54728_BYD_Public_Log_Active_Validation.py,application,检测设备是否存在系统日志泄露漏洞（CVE-2024-54728）...,CVE-2024-54728,local,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/41_CWE_20_USB_Input_Injection_Active_Validation.py,application,检测设备是否存在USB伪装命令注入漏洞...,CWE-20,usb,PAYLOAD_NOT_EXECUTED,True,False,False,True,False,"execution_path,observable_result"
pocs/application/42_CWE_200_Android_Database_Export_Active_Validation.py,application,检测设备是否存在数据库泄露风险...,CWE-200,android,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/application/43_CWE_532_Android_Syslog_Active_Validation.py,application,检测设备是否存在系统日志泄露风险...,CWE-532,local,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/44_CVE_2018_1152_LibJPEG_Version_Active_Validation.py,application,检测系统或app是否使用了不安全的libjpeg-turbo.so库（CVE-2018-1152）...,CVE-2018-1152,native,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/application/45_CWE_829_Android_WebView_Remote_URL_Active_Validation.py,application,WebView 远程 URL 加载受控检测,CWE-829,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/46_CWE_749_Android_WebView_JavaScript_Active_Validation.py,application,WebView JavaScript 启用风险检测,CWE-749,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/47_CWE_319_Android_WebView_Mixed_Content_Active_Validation.py,application,WebView MixedContent 兼容模式检测,CWE-319,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/48_CWE_312_Android_SQLite_Plaintext_Active_Validation.py,application,SQLite 明文敏感数据存储检测,CWE-312,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/49_CWE_89_Android_SQLite_Injection_Pattern_Active_Validation.py,application,SQL 拼接注入风险模式检测,CWE-89,android,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/application/50_CWE_922_Android_Sensitive_File_Storage_Active_Validation.py,application,应用本地敏感文件存储检测,CWE-922,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/51_CWE_926_Android_Activity_Intent_Filter_Active_Validation.py,application,Exported Activity Intent-Filter 风险检测,CWE-926,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/52_CWE_926_Android_Service_Permission_Active_Validation.py,application,Exported Service 缺少权限保护检测,CWE-926,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/53_CWE_926_Android_Receiver_Permission_Active_Validation.py,application,Exported Receiver 缺少权限保护检测,CWE-926,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/54_CWE_926_Android_Provider_URI_Grant_Active_Validation.py,application,Provider 导出与 grantUriPermissions 风险检测,CWE-926,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/55_CWE_532_Android_Sensitive_Debug_Log_Active_Validation.py,application,调试日志敏感信息泄露检测,CWE-532,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/56_CWE_489_Android_Hardcoded_Debug_Endpoint_Active_Validation.py,application,硬编码调试接口与测试域名检测,CWE-489,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/57_CWE_327_Crypto_ECB_Active_Validation.py,application,弱加密 ECB/静态 IV 使用检测,CWE-327,crypto,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/58_CWE_337_Random_Seed_Active_Validation.py,application,伪随机数固定种子风险检测,CWE-337,crypto,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/59_CVE_2024_23204_Active_Validation.py,application,CVE-2024-23204 内存破坏/协议缺陷 Active Validation,CVE-2024-23204,airplay,EXP_READY,True,True,True,True,False,
pocs/application/60_CVE_2024_23205_Active_Validation.py,application,CVE-2024-23205 认证/访问控制缺陷 Active Validation,CVE-2024-23205,airplay,EXP_READY,True,True,True,True,False,
pocs/application/61_CVE_2025_24132_Active_Validation.py,application,CVE-2025-24132 AirBorne系列漏洞 Active Validation,CVE-2025-24132,airplay,EXP_READY,True,True,True,True,False,
pocs/application/63_CVE_2025_24271_Active_Validation.py,application,CVE-2025-24271 AirBorne系列漏洞 Active Validation,CVE-2025-24271,airplay,EXP_READY,True,True,True,True,False,
pocs/application/64_CVE_2023_4863_Active_Validation.py,application,CVE-2023-4863 堆溢出/RCE Active Validation,CVE-2023-4863,http,EXP_READY,True,True,True,True,False,
pocs/application/65_CVE_2026_2441_Chromium_CSSFontFeatureValuesMap_UAF_Active_Validation.py,application,Chromium CSSFontFeatureValuesMap UAF Active Validation,CVE-2026-2441,local,EXP_READY,True,True,True,True,False,
pocs/application/66_CVE_2026_8461_FFmpeg_MagicYUV_Heap_OOB_RCE_Active_Validation.py,application,FFmpeg MagicYUV Heap OOB RCE Active Validation,CVE-2026-8461,local,EXP_READY,True,True,True,True,False,
pocs/canbus/01_CWE_200_CAN_Bus_Sniff_Active_Validation.py,canbus,CAN Bus Sniff,CWE-200,can,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/canbus/02_CWE_306_CAN_Message_Injection_Active_Validation.py,canbus,CAN Message Injection,CWE-306,can,EXP_READY,True,True,True,True,False,
pocs/canbus/03_CWE_400_CAN_DoS_Flood_Active_Validation.py,canbus,CAN DoS Flood,CWE-400,can,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/canbus/04_CWE_294_CAN_Replay_Attack_Active_Validation.py,canbus,CAN Replay Attack,CWE-294,can,EXP_READY,True,True,True,True,False,
pocs/canbus/05_CWE_306_UDS_Diagnostic_Session_Bypass_Active_Validation.py,canbus,UDS Diagnostic Session Bypass,CWE-306,can,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/canbus/06_CWE_307_UDS_Security_Access_Brute_Active_Validation.py,canbus,UDS Security Access Brute,CWE-307,can,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/canbus/07_CWE_200_UDS_ReadMemory_Active_Validation.py,canbus,UDS ReadMemory,CWE-200,can,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/canbus/08_CWE_306_UDS_RoutineControl_Active_Validation.py,canbus,UDS RoutineControl,CWE-306,can,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/canbus/09_CWE_345_OBD_VIN_Spoofing_Active_Validation.py,canbus,OBD VIN Spoof,CWE-345,can,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/canbus/10_CWE_306_UDS_ECU_Reset_Unauthenticated_Active_Validation.py,canbus,UDS ECU Reset Unauthenticated,CWE-306,can,EXP_READY,True,True,True,True,False,
pocs/canbus/11_CVE_2025_28169_CAN_Traffic_Hijack_Active_Validation.py,canbus,检测设备是否存在CAN流量劫持漏洞（CVE-2025-28169）...,CVE-2025-28169,can,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/canbus/12_CWE_200_DoIP_Entity_Status_Active_Validation.py,canbus,DoIP Entity Status 安全探测,CWE-200,doip,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/canbus/13_CWE_306_DoIP_Routing_Activation_Active_Validation.py,canbus,DoIP Routing Activation 前置条件检测,CWE-306,doip,PROBE_ONLY,False,True,False,True,False,"attack_input,observable_result"
pocs/canbus/14_CWE_294_CAN_Lint_Active_Validation.py,canbus,CAN 重放日志安全 Lint,CWE-294,can,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/canbus/15_CWE_209_UDS_Negative_Response_Active_Validation.py,canbus,UDS 负响应与安全访问日志检测,CWE-209,uds,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/canbus/16_CVE_2025_32056_Active_Validation.py,canbus,CVE-2025-32056 弱随机/认证绕过 Active Validation,CVE-2025-32056,can,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/canbus/17_CVE_2025_32058_Active_Validation.py,canbus,CVE-2025-32058 栈溢出/RCE Active Validation,CVE-2025-32058,can,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/01_CWE_489_USB_ADB_Debug_Interface_Active_Validation.py,network,USB ADB Debug Interface Detection,CWE-489,usb,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/02_CVE_2018_6242_ADB_Debug_Port_Active_Validation.py,network,Network ADB Debug Port Detection,CVE-2018-6242,tcp,EXP_READY,True,True,True,True,False,
pocs/network/03_CWE_200_SSH_Service_Active_Validation.py,network,SSH Service,CWE-200,tcp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/04_CWE_521_SSH_Weak_Credentials_Active_Validation.py,network,SSH Weak Creds,CWE-521,tcp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/05_CWE_798_SSH_Hardcoded_Credentials_Active_Validation.py,network,SSH Hardcoded Creds,CWE-798,tcp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/06_CWE_319_Telnet_Service_Active_Validation.py,network,Telnet Service,CWE-319,tcp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/07_CWE_521_Telnet_Weak_Credentials_Active_Validation.py,network,Telnet Weak Creds,CWE-521,tcp,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/network/08_CWE_306_FTP_Anonymous_Active_Validation.py,network,FTP Anonymous,CWE-306,tcp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/09_CWE_306_MQTT_Unauth_Active_Validation.py,network,MQTT Unauth,CWE-306,tcp,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/network/10_CVE_2015_5611_Auth_Active_Validation.py,network,DBus Anon Auth,CVE-2015-5611,tcp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/11_CWE_200_RTSP_Log_Leak_Active_Validation.py,network,RTSP Log Leak,CWE-200,rtsp,PROBE_ONLY,False,True,True,True,False,attack_input
pocs/network/12_CWE_306_DLNA_AVTransport_Unauth_Active_Validation.py,network,DLNA AVTransport Unauth,CWE-306,tcp,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/network/13_CWE_295_HTTPS_No_Cert_Pin_Active_Validation.py,network,HTTPS No Cert Pin,CWE-295,tcp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/14_CWE_200_SOMEIP_Service_Discovery_Active_Validation.py,network,SOMEIP Service Discovery,CWE-200,tcp,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/network/15_CWE_200_Service_Probe_Active_Validation.py,network,Dynamic Unknown Service Probe,CWE-200,tcp,STATIC_OR_METADATA,False,False,True,True,False,"attack_input,execution_path"
pocs/network/17_CVE_2025_32057_Active_Validation.py,network,CVE-2025-32057 证书校验缺失 Active Validation,CVE-2025-32057,can,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/network/21_CVE_2025_32061_Active_Validation.py,network,CVE-2025-32061 栈溢出/RCE Active Validation,CVE-2025-32061,can,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/22_CVE_2025_32062_Active_Validation.py,network,CVE-2025-32062 访问控制缺陷 Active Validation,CVE-2025-32062,can,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/24_CVE_2025_6029_Active_Validation.py,network,CVE-2025-6029 固定学习码/重放 Active Validation,CVE-2025-6029,rf,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/network/25_CVE_2025_6030_Active_Validation.py,network,CVE-2025-6030 固定学习码/重放 Active Validation,CVE-2025-6030,rf,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/26_CVE_2025_6785_Active_Validation.py,network,CVE-2025-6785 注入/物理访问控制不足 Active Validation,CVE-2025-6785,tcp,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/network/27_CVE_2025_7020_Active_Validation.py,network,CVE-2025-7020 加密实现错误 Active Validation,CVE-2025-7020,tcp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/28_CVE_2024_23922_Active_Validation.py,network,CVE-2024-23922 更新包校验不足/RCE Active Validation,CVE-2024-23922,ocpp,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/network/29_Sony_XAV_AX5500_WMV_ASF_Stack_Overflow_RCE_Audit.py,network,CVE-2024-23934 栈溢出/RCE Active Validation,CVE-2024-23934,ocpp,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/30_Sony_XAV_AX5500_USB_Media_RCE_Audit.py,network,CVE-2024-23935 内存破坏/RCE Active Validation,CVE-2024-23935,ocpp,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/31_CVE_2024_23957_Active_Validation.py,network,CVE-2024-23957 栈溢出/RCE Active Validation,CVE-2024-23957,ocpp,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/32_CVE_2024_23960_Active_Validation.py,network,CVE-2024-23960 签名校验不当 Active Validation,CVE-2024-23960,ocpp,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/network/33_CVE_2024_23967_Active_Validation.py,network,CVE-2024-23967 输入校验或内存破坏 Active Validation,CVE-2024-23967,ocpp,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/34_CVE_2024_23972_Active_Validation.py,network,CVE-2024-23972 栈溢出/RCE Active Validation,CVE-2024-23972,ocpp,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/35_CVE_2024_1633_Active_Validation.py,network,CVE-2024-1633 访问控制/输入校验 Active Validation,CVE-2024-1633,ocpp,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/36_CVE_2024_5684_Active_Validation.py,network,CVE-2024-5684 内存安全/配置问题 Active Validation,CVE-2024-5684,ocpp,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/network/37_CVE_2024_6245_Active_Validation.py,network,CVE-2024-6245 默认凭据 Active Validation,CVE-2024-6245,https,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/network/38_CVE_2024_6287_Active_Validation.py,network,CVE-2024-6287 输入校验/访问控制 Active Validation,CVE-2024-6287,ocpp,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/network/39_CVE_2024_6347_Active_Validation.py,network,CVE-2024-6347 缺少认证/授权不当 Active Validation,CVE-2024-6347,ocpp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/40_CVE_2024_6563_Active_Validation.py,network,CVE-2024-6563 缓冲区拷贝越界 Active Validation,CVE-2024-6563,ocpp,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/network/41_CVE_2024_6564_Active_Validation.py,network,CVE-2024-6564 缓冲区溢出/安全启动绕过 Active Validation,CVE-2024-6564,ocpp,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/network/42_CVE_2024_7746_Active_Validation.py,network,CVE-2024-7746 输入校验/认证缺陷 Active Validation,CVE-2024-7746,ocpp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/43_CVE_2024_39339_Active_Validation.py,network,CVE-2024-39339 访问控制/信息泄露 Active Validation,CVE-2024-39339,https,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/44_CVE_2023_6073_Active_Validation.py,network,CVE-2023-6073 DoS/命令伪造 Active Validation,CVE-2023-6073,ocpp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/45_CVE_2023_28895_Active_Validation.py,network,CVE-2023-28895 硬编码凭据 Active Validation,CVE-2023-28895,ocpp,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/network/46_CVE_2023_28900_Active_Validation.py,network,CVE-2023-28900 越权/信息泄露 Active Validation,CVE-2023-28900,ocpp,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/network/47_CVE_2023_28903_Active_Validation.py,network,CVE-2023-28903 输入校验/DoS Active Validation,CVE-2023-28903,https,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/48_CVE_2023_28908_Active_Validation.py,network,CVE-2023-28908 整数溢出 Active Validation,CVE-2023-28908,https,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/49_CVE_2023_28910_Active_Validation.py,network,CVE-2023-28910 访问控制/认证缺陷 Active Validation,CVE-2023-28910,https,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/network/50_CVE_2023_28911_Active_Validation.py,network,CVE-2023-28911 输入校验/DoS Active Validation,CVE-2023-28911,https,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/network/51_CVE_2023_29126_Active_Validation.py,network,CVE-2023-29126 PHP类型混淆/认证绕过 Active Validation,CVE-2023-29126,ocpp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/52_CVE_2023_32701_Active_Validation.py,network,CVE-2023-32701 输入校验/信息泄露或DoS Active Validation,CVE-2023-32701,ocpp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/53_CVE_2022_1292_Active_Validation.py,network,CVE-2022-1292 命令注入 Active Validation,CVE-2022-1292,tls,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/54_CVE_2022_2068_Active_Validation.py,network,CVE-2022-2068 数据加密实现错误 Active Validation,CVE-2022-2068,tls,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/55_CVE_2022_37434_Active_Validation.py,network,CVE-2022-37434 整数溢出/内存破坏 Active Validation,CVE-2022-37434,https,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/network/56_CVE_2023_29406_Active_Validation.py,network,CVE-2023-29406 资源消耗/DoS Active Validation,CVE-2023-29406,http,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/57_CVE_2024_6119_Active_Validation.py,network,CVE-2024-6119 DoS/验证问题 Active Validation,CVE-2024-6119,tls,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/58_CVE_2024_5535_Active_Validation.py,network,CVE-2024-5535 缓冲区越界 Active Validation,CVE-2024-5535,tls,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/59_CVE_2024_4741_Active_Validation.py,network,CVE-2024-4741 内存使用/DoS Active Validation,CVE-2024-4741,tls,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/60_CVE_2024_2511_Active_Validation.py,network,CVE-2024-2511 DoS Active Validation,CVE-2024-2511,tls,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/61_CVE_2024_0727_Active_Validation.py,network,CVE-2024-0727 DoS Active Validation,CVE-2024-0727,https,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/62_CVE_2026_25243_Active_Validation.py,network,Redis RESTORE Heap Memory RCE Audit,CVE-2026-25243,redis,EXP_READY,True,True,True,True,False,
pocs/network/63_CVE_2026_27623_Active_Validation.py,network,Valkey RESP Pre-Auth DoS Audit,CVE-2026-27623,redis,EXP_READY,True,True,True,True,False,
pocs/network/64_CVE_2026_42945_Active_Validation.py,network,NGINX Rift Rewrite Heap Overflow Audit,CVE-2026-42945,http,EXP_READY,True,True,True,True,False,
pocs/network/65_CVE_2026_49975_Active_Validation.py,network,HTTP2 HPACK Bomb DoS Audit,CVE-2026-49975,http2,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/network/66_CVE_2026_53519_Active_Validation.py,network,Nezha Dashboard Path Traversal JWT Audit,CVE-2026-53519,http,PAYLOAD_NOT_EXECUTED,True,False,True,True,False,execution_path
pocs/network/67_CVE_2026_47101_Active_Validation.py,network,LiteLLM Key Generation Privilege Escalation Audit,CVE-2026-47101,http,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/reconnaissance/01_CWE_200_ICMP_Host_Discovery_Reconnaissance.py,reconnaissance,ICMP Host Discovery,CWE-200,unknown,RECON_NOT_EXP,False,True,True,False,True,attack_input
pocs/reconnaissance/02_CWE_200_TCP_Port_Scan_Reconnaissance.py,reconnaissance,TCP Port Scan,CWE-200,unknown,RECON_NOT_EXP,False,False,True,False,True,"attack_input,execution_path"
pocs/reconnaissance/03_CWE_200_Service_Discovery_Reconnaissance.py,reconnaissance,mDNS Service Discovery,CWE-200,unknown,RECON_NOT_EXP,False,False,True,False,True,"attack_input,execution_path"
pocs/reconnaissance/04_CWE_200_UPnP_SSDP_Discovery_Reconnaissance.py,reconnaissance,UPnP SSDP Discovery,CWE-200,unknown,RECON_NOT_EXP,False,False,True,False,True,"attack_input,execution_path"
pocs/reconnaissance/05_CWE_798_Leak_Reconnaissance.py,reconnaissance,SNMP Info Leak,CWE-798,unknown,RECON_NOT_EXP,False,False,True,False,True,"attack_input,execution_path"
pocs/reconnaissance/06_CWE_200_BT_SDP_Enumeration_Reconnaissance.py,reconnaissance,BT SDP Enum,CWE-200,unknown,RECON_NOT_EXP,False,True,True,False,True,attack_input
pocs/reconnaissance/07_CWE_200_TBox_Port_Scan_Reconnaissance.py,reconnaissance,TBox Port Scan,CWE-200,unknown,RECON_NOT_EXP,False,False,True,False,True,"attack_input,execution_path"
pocs/reconnaissance/08_CWE_200_HTTP_Service_Enumeration_Reconnaissance.py,reconnaissance,HTTP Service Enum,CWE-200,unknown,RECON_NOT_EXP,False,False,True,False,True,"attack_input,execution_path"
pocs/wireless/01_CVE_2017_3891_QNX_Qnet_File_Read_Active_Validation.py,wireless,QNX Qnet File Read,CVE-2017-3891,rf,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/wireless/02_CWE_345_WiFi_Deauth_Active_Validation.py,wireless,WiFi Deauth,CWE-345,wifi,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/wireless/03_CWE_300_WiFi_Evil_Twin_Active_Validation.py,wireless,WiFi Evil Twin,CWE-300,wifi,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/wireless/04_CVE_2017_13077_WiFi_KRACK_Active_Validation.py,wireless,WiFi KRACK,CVE-2017-13077,wifi,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/wireless/05_CVE_2023_29468_WiFi_TI_WL18xx_Overflow_Active_Validation.py,wireless,WiFi TI WL18xx Overflow,CVE-2023-29468,wifi,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/wireless/06_CVE_2021_26675_Overflow_Active_Validation.py,wireless,ConnMan DHCP Overflow,CVE-2021-26675,wifi,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/wireless/07_CVE_2017_9417_Overflow_Active_Validation.py,wireless,Broadcom WME Overflow,CVE-2017-9417,wifi,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/wireless/08_CWE_306_WiFi_Unauth_Vehicle_Ctrl_Active_Validation.py,wireless,WiFi Unauth Vehicle Ctrl,CWE-306,wifi,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/wireless/09_CVE_2025_32059_BT_HFP_AT_Overflow_Active_Validation.py,wireless,BT HFP AT Overflow,CVE-2025-32059,bluetooth,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/wireless/10_CVE_2023_24023_BT_BLUFFS_Key_Downgrade_Active_Validation.py,wireless,BT BLUFFS Key Downgrade,CVE-2023-24023,bluetooth,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
